NODEID	prize
PMYT1_HUMAN	1.658608189992973
E9PG73_HUMAN	1.6584978585788994
NASP_HUMAN	1.6584978585788994
SAFB2_HUMAN	1.6581081893684837
ASPP2_HUMAN	1.6579730692224444
ERCC5_HUMAN	1.6579389034381258
RING1_HUMAN	1.6571965139808915
CRTC3_HUMAN	1.656830661044035
BICRL_HUMAN	1.6539951285262302
OSBP1_HUMAN	1.6520042020879702
VAPA_HUMAN	1.6513029492179827
MOC2B_HUMAN	1.6500844003700044
BPTF_HUMAN	1.6492789495885976
UVRAG_HUMAN	1.6492789495885976
NCK2_HUMAN	1.648647264234571
SNX22_HUMAN	1.647983903924502
SF3A3_HUMAN	1.647983903924502
ESF1_HUMAN	1.647983903924502
CDC26_HUMAN	1.6471410347508786
ZKSC8_HUMAN	1.6471410347508786
BRD9_HUMAN	1.6471410347508786
UBP45_HUMAN	1.6471410347508786
UBP42_HUMAN	1.6457504281862554
AKTS1_HUMAN	1.6457504281862554
TP53B_HUMAN	1.6457504281862554
A0A087WTJ2_HUMAN	1.6457504281862554
J3KNN5_HUMAN	1.6443003144245338
F8WAL6_HUMAN	1.6443003144245338
H32_HUMAN	1.6442353395771292
ZN614_HUMAN	1.6440101797346889
NOTC2_HUMAN	1.6440101797346889
C1TM_HUMAN	1.6427386613060824
CCD97_HUMAN	1.6378556503503088
AFF2_HUMAN	1.6363175266233958
SCFD1_HUMAN	1.6363175266233958
CA131_HUMAN	1.6363175266233958
ESYT1_HUMAN	1.635374493425764
FLII_HUMAN	1.6341613785810227
RRN3_HUMAN	1.6316583988139468
B4DT28_HUMAN	1.6315086186821506
VRK3_HUMAN	1.6296733595210375
MAST4_HUMAN	1.6296733595210375
MCM9_HUMAN	1.6293233190319771
ZN813_HUMAN	1.6293233190319771
B3KTM8_HUMAN	1.6292777130936889
SMCR8_HUMAN	1.6269145783689969
M3K4_HUMAN	1.626895972338818
MERL_HUMAN	1.6265714269249545
DLG2_HUMAN	1.6263911649091207
LPIN1_HUMAN	1.626130295135159
ADNP_HUMAN	1.624808828870062
HMGN1_HUMAN	1.6242492965600803
RHG19_HUMAN	1.620997837512863
LMBL3_HUMAN	1.6195933949371673
ZFP3_HUMAN	1.6189018733681717
KDIS_HUMAN	1.6189018733681717
PACN3_HUMAN	1.6159988983932818
ZN644_HUMAN	1.6133054617811813
CYLD_HUMAN	1.612106355371317
KPCD_HUMAN	1.6109940866703802
FXR2_HUMAN	1.609781829954048
ZZZ3_HUMAN	1.609408094700522
A8K727_HUMAN	1.609408094700522
CFA97_HUMAN	1.609408094700522
MSD4_HUMAN	1.6086830081843049
CORO7_HUMAN	1.6040234376510798
TUT7_HUMAN	1.603875551962769
CE152_HUMAN	1.6035349761331743
PPAL_HUMAN	1.603321048635197
E7ERR0_HUMAN	1.603321048635197
LRRF2_HUMAN	1.6007679399387202
CCND3_HUMAN	1.598223062354585
KI13B_HUMAN	1.598223062354585
ANCHR_HUMAN	1.597206996709804
SYTC_HUMAN	1.5965909100744242
RAD54_HUMAN	1.593848238666057
UBP31_HUMAN	1.593848238666057
NDUF2_HUMAN	1.5933840305592093
BLM_HUMAN	1.586746263324474
BIG2_HUMAN	1.5865397631548432
EMD_HUMAN	1.5862693413866356
PSD12_HUMAN	1.5862693413866356
CK096_HUMAN	1.584833632571175
H7C0P6_HUMAN	1.584007209422455
SSBP3_HUMAN	1.583113191603536
MRTFB_HUMAN	1.5819601534414822
MRP1_HUMAN	1.5815710539796546
PACS1_HUMAN	1.5815710539796546
A0A0U1RRM6_HUMAN	1.5812143192503216
KDM2A_HUMAN	1.5794421458666126
TM238_HUMAN	1.5794302325169345
MFF_HUMAN	1.5784028296532209
AKP8L_HUMAN	1.5781175997143473
RRAGD_HUMAN	1.5764779505286213
RHG09_HUMAN	1.5748943789559953
RAB5A_HUMAN	1.5741488951097151
A0A075B6G3_HUMAN	1.5738583906146597
M0QZI3_HUMAN	1.573236768623413
GDE_HUMAN	1.569845333811154
EXOSX_HUMAN	1.5654252779075115
ZN451_HUMAN	1.564564406742409
PTBP3_HUMAN	1.564564406742409
SHAN2_HUMAN	1.563473464203731
KTN1_HUMAN	1.5624422525425712
UBP22_HUMAN	1.5614287238940694
X6R3V9_HUMAN	1.561059474299261
A0A087WUT6_HUMAN	1.5577475982668991
MAML1_HUMAN	1.5569767269569084
ZFN2B_HUMAN	1.5552026005705637
DAXX_HUMAN	1.5552026005705637
RREB1_HUMAN	1.5519883247095958
MTG8R_HUMAN	1.5519558789851258
NS1BP_HUMAN	1.551667930031181
C9IZ08_HUMAN	1.5511424357157702
HBG2_HUMAN	1.5511424357157702
DAP1_HUMAN	1.5511424357157702
CD2B2_HUMAN	1.5508017118733144
MED13_HUMAN	1.5486616485183236
MIDN_HUMAN	1.5486616485183236
SPD2B_HUMAN	1.5460366657486526
NEO1_HUMAN	1.5460076236345228
ITFG2_HUMAN	1.5441133773478537
P66B_HUMAN	1.542970011245797
BAZ2A_HUMAN	1.542479895347134
DHX30_HUMAN	1.5391164541772189
PRC1_HUMAN	1.5349196671674303
FND3A_HUMAN	1.5322453979214572
MAGD1_HUMAN	1.5316077109711947
LAT_HUMAN	1.53103603029474
PAK2_HUMAN	1.530530945302803
A0A087WZY3_HUMAN	1.5292878805357475
A0A087WV86_HUMAN	1.526398369254283
PRP16_HUMAN	1.518580786239318
TFAP4_HUMAN	1.5166205053708042
WDR62_HUMAN	1.5159558609772277
RMI1_HUMAN	1.5146332476217013
K1C9_HUMAN	1.5133087732824906
PKRI1_HUMAN	1.5133087732824906
FBX28_HUMAN	1.5090585248038344
RRP15_HUMAN	1.5057204321829378
GLI4_HUMAN	1.5051452418007956
PURB_HUMAN	1.5051452418007956
WDR33_HUMAN	1.5036151479308777
MADD_HUMAN	1.5036151479308777
SERB1_HUMAN	1.5004065333374912
ESCO1_HUMAN	1.4984736574738056
DX39B_HUMAN	1.4984736574738056
J3KNZ9_HUMAN	1.4962686667011431
KIF22_HUMAN	1.492495687642211
JIP4_HUMAN	1.4917591670315171
SUN2_HUMAN	1.4910184665446684
MRT4_HUMAN	1.490566356290414
ITPR3_HUMAN	1.4874803925384024
G5E9M7_HUMAN	1.485453553400625
TFP11_HUMAN	1.4845903185473337
ATX10_HUMAN	1.4830861750988265
PAR12_HUMAN	1.482250391253681
ARI3A_HUMAN	1.4802545717879971
NUSAP_HUMAN	1.4799452133175632
E9PIM0_HUMAN	1.479298314879221
ZEP2_HUMAN	1.4791063446641404
NIBA2_HUMAN	1.47863444393886
FCF1_HUMAN	1.4772699135355205
PERM_HUMAN	1.4753451526771215
PDCD7_HUMAN	1.4747859000771348
AKA10_HUMAN	1.4713939308389674
ARP21_HUMAN	1.4705552858568849
E9PNT2_HUMAN	1.4685877289738674
UBP14_HUMAN	1.4685877289738674
M3K20_HUMAN	1.468322699381004
EM55_HUMAN	1.4643853322860894
H2A2B_HUMAN	1.463073450993377
H10_HUMAN	1.46162488602898
SBP2L_HUMAN	1.459522672553388
A6PW57_HUMAN	1.4593914397177197
RPR1A_HUMAN	1.4570079787476788
DC1I2_HUMAN	1.4561773765895465
MTMR2_HUMAN	1.4557777149519568
ARI5B_HUMAN	1.4540825670777604
I3L0U5_HUMAN	1.4522765572785907
SL9A1_HUMAN	1.452060561179732
DYRK2_HUMAN	1.4483397637574744
CO7_HUMAN	1.447981758087282
BCL9L_HUMAN	1.4466764150796212
DTBP1_HUMAN	1.445395737579544
H33_HUMAN	1.4448977505570288
DUT_HUMAN	1.4409851777563056
CI040_HUMAN	1.440933892151441
H7C2Q8_HUMAN	1.4391985010946566
BRPF1_HUMAN	1.4385316455772108
FOXK2_HUMAN	1.435686602749772
SPNDC_HUMAN	1.431505752902634
MTBP_HUMAN	1.4297511736283954
WDFY1_HUMAN	1.4260845252781738
J3KN59_HUMAN	1.4260845252781738
ANT3_HUMAN	1.4260845252781738
A0A024R214_HUMAN	1.419668731166044
LMBD2_HUMAN	1.417546886728212
TACC3_HUMAN	1.4075026391766297
M18BP_HUMAN	1.4030029785508336
MEX3D_HUMAN	1.3995639333086007
PLK1_HUMAN	1.3987182982633413
B4DTS2_HUMAN	1.396884699572115
B0QXZ6_HUMAN	1.3951262396816184
ELAV1_HUMAN	1.394052548400427
RM38_HUMAN	1.3932332382438075
UN13D_HUMAN	1.392582018177835
NOP58_HUMAN	1.392235250742334
STAG2_HUMAN	1.391034451100885
HELQ_HUMAN	1.3868053259935338
GANP_HUMAN	1.383021618733968
ARI2_HUMAN	1.3827887121728022
PLPL8_HUMAN	1.3827887121728022
ICMT_HUMAN	1.3797541403764413
BANP_HUMAN	1.3792142393579827
E9PC69_HUMAN	1.3738731176774814
SEM4D_HUMAN	1.373052448049788
TMED3_HUMAN	1.373052448049788
ATIF1_HUMAN	1.373052448049788
JMY_HUMAN	1.3729406425650623
GMDS_HUMAN	1.3723040340242356
RL29_HUMAN	1.369442498918776
NEIL3_HUMAN	1.3687215498106968
ZYX_HUMAN	1.3678001355168583
U3KQ54_HUMAN	1.3670046475134838
SODC_HUMAN	1.36453645056204
COG1_HUMAN	1.3638146224972307
DAPK3_HUMAN	1.363017464370094
B0QYS7_HUMAN	1.3591922797356877
RAD21_HUMAN	1.3588165413056754
CP250_HUMAN	1.356943830485934
DDX20_HUMAN	1.3560062749673367
XPC_HUMAN	1.3560062749673367
PCNP_HUMAN	1.3560062749673367
FKBP4_HUMAN	1.3544069214372674
UBL5_HUMAN	1.3542207072484604
SENP1_HUMAN	1.3542207072484604
TI17A_HUMAN	1.3542207072484604
BYST_HUMAN	1.353599237453952
HASP_HUMAN	1.3535930799199831
TDIF1_HUMAN	1.353183075711104
TBP_HUMAN	1.353183075711104
RS30_HUMAN	1.353183075711104
K1C10_HUMAN	1.353183075711104
SATB1_HUMAN	1.351303688064983
LA_HUMAN	1.3506311030982134
PSIP1_HUMAN	1.3461461134384227
PLPL3_HUMAN	1.3454491641186934
SCC4_HUMAN	1.344998445465336
GLSK_HUMAN	1.344998445465336
CHSTB_HUMAN	1.344998445465336
BOREA_HUMAN	1.3429467152620067
PI51A_HUMAN	1.3403532330874004
ECHB_HUMAN	1.3295945326940692
B5MDQ6_HUMAN	1.32041181506991
PP1R7_HUMAN	1.316905460319621
SHKB1_HUMAN	1.3138920520517516
C8AP2_HUMAN	1.3138553798059365
DMAP1_HUMAN	1.311679270968939
RIOK2_HUMAN	1.311402438471763
KC1A_HUMAN	1.3106679012476816
PUS7_HUMAN	1.3082322523829244
DDA1_HUMAN	1.306724169347866
WDR75_HUMAN	1.3063491562376397
RPC5_HUMAN	1.305301920685258
SV2A_HUMAN	1.3022847363865186
BAP18_HUMAN	1.3002350105944236
SLF2_HUMAN	1.293118467176399
DOK1_HUMAN	1.2900094764731345
LAX1_HUMAN	1.283318740178902
SAS10_HUMAN	1.2785564923681236
A0A0A0MTR7_HUMAN	1.2725009323440952
ATX1L_HUMAN	1.2706591844841155
X5D2R7_HUMAN	1.2692461950729057
D6REX3_HUMAN	1.268615360830644
A0A1C7CYX1_HUMAN	1.265693749859266
GIT2_HUMAN	1.2639556171574793
ATN1_HUMAN	1.2582784414396777
C2AIL_HUMAN	1.254656788773007
NRBF2_HUMAN	1.2546258190074373
B4E0Y9_HUMAN	1.2537515976875266
NRM_HUMAN	1.2487713092174104
RETR3_HUMAN	1.2487713092174104
NDUA2_HUMAN	1.2487713092174104
QCR6_HUMAN	1.2487713092174104
SRGP3_HUMAN	1.2487713092174104
BRD3_HUMAN	1.248401418397103
TBC9B_HUMAN	1.2480552702487933
SNR27_HUMAN	1.2477710365474972
NOC2L_HUMAN	1.2457608213067717
MCM7_HUMAN	1.2447422085125182
KAT5_HUMAN	1.24304845977486
J3QQJ0_HUMAN	1.2396932488946055
SVIL_HUMAN	1.236838284888995
SCNM1_HUMAN	1.2361786294953083
MTA2_HUMAN	1.2361786294953083
SGK3_HUMAN	1.2333561447804091
ARHG8_HUMAN	1.225140873231768
GON4L_HUMAN	1.2152987791831276
DDX55_HUMAN	1.2111266788778736
LIMD1_HUMAN	1.2109504951110637
G3XAH0_HUMAN	1.2108885437236678
NDUC1_HUMAN	1.2097781751415768
ERAL1_HUMAN	1.2059595457245773
ZN493_HUMAN	1.2023439697638574
ZC3C1_HUMAN	1.2014851607627997
CEP43_HUMAN	1.1976463369632704
RCOR3_HUMAN	1.1953538477513326
HDGF_HUMAN	1.1945326026194714
DNS2A_HUMAN	1.1938949900799103
COMD6_HUMAN	1.1896832592757838
SELK_HUMAN	1.1896832592757838
K2C1_HUMAN	1.1896832592757838
ARMC7_HUMAN	1.1886614493510457
GLPC_HUMAN	1.1880136792145806
DAPLE_HUMAN	1.1876388263379467
KCD15_HUMAN	1.1845998644456244
RBM25_HUMAN	1.1841314076024123
CSKI2_HUMAN	1.1840293890285647
MR1L2_HUMAN	1.182122536225889
ZN711_HUMAN	1.182122536225889
PKHG2_HUMAN	1.1810648173550151
FLNB_HUMAN	1.1805960753218467
TSTD2_HUMAN	1.1805579318956934
HOMEZ_HUMAN	1.177793827873462
CHD2_HUMAN	1.176455518274309
TB10B_HUMAN	1.1723160562396675
CHMP7_HUMAN	1.1686473753412865
PAN3_HUMAN	1.164020197090878
CALX_HUMAN	1.1566280992775522
TERF1_HUMAN	1.1556992090228102
EXOS5_HUMAN	1.155343172185778
PYM1_HUMAN	1.1552301761343235
TRM13_HUMAN	1.1543390042722876
RD23A_HUMAN	1.1540058558732107
PARD3_HUMAN	1.1526090696062488
K2C5_HUMAN	1.1505966596611903
PI3R4_HUMAN	1.1479911707216974
WBP2_HUMAN	1.1434355826778384
TBA4A_HUMAN	1.1434184215259944
TADA3_HUMAN	1.1430278072133924
ZCH10_HUMAN	1.1426653714980075
K4DI81_HUMAN	1.1408581221090033
CC90B_HUMAN	1.138251826399812
A0A0D9SF58_HUMAN	1.1374137915645597
TRMB_HUMAN	1.1287236934044158
A0A024R0Y4_HUMAN	1.1237732877265372
PHF6_HUMAN	1.1217186217864514
ZN384_HUMAN	1.120121554444549
TXNL1_HUMAN	1.117211254321597
PR38A_HUMAN	1.1149979039289826
SACS_HUMAN	1.112390752037016
K1C16_HUMAN	1.111224601631182
K7EM46_HUMAN	1.1082349592990537
MCFD2_HUMAN	1.09866842396838
CDAN1_HUMAN	1.0977158783726109
SYPL1_HUMAN	1.090574678522846
ZNF22_HUMAN	1.087773389601758
SF3B5_HUMAN	1.0744270981393589
PHP14_HUMAN	1.0744270981393589
SCAP_HUMAN	1.0744270981393589
K22E_HUMAN	1.0697104891688962
IPRI_HUMAN	1.0690633923691255
SRRT_HUMAN	1.0683710059022202
A6NHB5_HUMAN	1.063404420910747
LCOR_HUMAN	1.0621280866256055
KMT5A_HUMAN	1.0590922024073208
RMP_HUMAN	1.050435894519489
F6VDE0_HUMAN	1.0495878951195952
CHD4_HUMAN	1.0429281891321034
NCK1_HUMAN	1.041571328726673
A0A140T9E9_HUMAN	1.0365936993727805
RN5A_HUMAN	1.0342089009492177
NFIX_HUMAN	1.0293924163164294
WIPF1_HUMAN	1.025233860148135
ATAD5_HUMAN	1.020156913567794
HDGR2_HUMAN	1.017989757193611
CENPK_HUMAN	1.0158356816677774
C2CD5_HUMAN	1.0153806241700578
TYB4_HUMAN	1.0131189259244653
NEMF_HUMAN	1.0085293397608732
TGFA1_HUMAN	1.0071196237056412
3BP5L_HUMAN	1.0013990784807705
